"id","lat","lng","alt","time","photoname"
506,24.0595883333,120.927851667,485.5,"2013-12-24 15:39:09","IMGP4893.JPG"
507,24.0593866667,120.929521667,484.9,"2013-12-24 15:39:54","IMGP4894.JPG"
508,24.0591466667,120.931528333,482.9,"2013-12-24 15:40:39","IMGP4895.JPG"
509,24.0590516667,120.933478333,481.5,"2013-12-24 15:41:24","IMGP4896.JPG"
510,24.0590516667,120.933478333,481.5,"2013-12-24 15:42:09","IMGP4897.JPG"
511,24.0589933333,120.9369,478.2,"2013-12-24 15:42:54","IMGP4898.JPG"
512,24.0587833333,120.93699,477.6,"2013-12-24 15:43:39","IMGP4899.JPG"
513,24.0583916667,120.936238333,477.5,"2013-12-24 15:44:24","IMGP4900.JPG"
514,24.057995,120.93514,477.1,"2013-12-24 15:45:09","IMGP4901.JPG"
515,24.0573766667,120.934801667,476.7,"2013-12-24 15:45:54","IMGP4902.JPG"
516,24.0572533333,120.935376667,476,"2013-12-24 15:46:39","IMGP4903.JPG"
517,24.056955,120.935506667,475.5,"2013-12-24 15:47:24","IMGP4904.JPG"
518,24.0566366667,120.935116667,473.9,"2013-12-24 15:48:09","IMGP4905.JPG"
519,24.0566366667,120.935116667,473.9,"2013-12-24 15:48:54","IMGP4906.JPG"
520,24.0566366667,120.935116667,473.9,"2013-12-24 15:49:39","IMGP4907.JPG"
521,24.0556416667,120.934328333,473,"2013-12-24 15:50:24","IMGP4908.JPG"
522,24.0556416667,120.934328333,473,"2013-12-24 15:51:09","IMGP4909.JPG"
523,24.0556416667,120.934328333,473,"2013-12-24 15:51:54","IMGP4910.JPG"
524,24.0553333333,120.933871667,472.2,"2013-12-24 15:52:39","IMGP4911.JPG"
525,24.0553133333,120.933845,471.8,"2013-12-24 15:53:24","IMGP4912.JPG"
526,24.0553133333,120.933845,471.8,"2013-12-24 15:54:09","IMGP4913.JPG"
527,24.0552916667,120.933871667,470.8,"2013-12-24 15:54:54","IMGP4914.JPG"
528,24.0553283333,120.933855,470.3,"2013-12-24 15:55:39","IMGP4915.JPG"
529,24.055335,120.933866667,469.9,"2013-12-24 15:56:24","IMGP4916.JPG"
530,24.0553716667,120.933903333,469.5,"2013-12-24 15:57:09","IMGP4917.JPG"
531,24.0550883333,120.933843333,469.3,"2013-12-24 15:57:54","IMGP4918.JPG"
532,24.0550883333,120.933843333,469.3,"2013-12-24 15:58:39","IMGP4919.JPG"
533,24.05389,120.93433,469,"2013-12-24 15:59:24","IMGP4920.JPG"
534,24.05389,120.93433,469,"2013-12-24 16:00:09","IMGP4921.JPG"
535,24.0522483333,120.934473333,468.2,"2013-12-24 16:00:54","IMGP4922.JPG"
536,24.0512766667,120.934575,469.7,"2013-12-24 16:01:39","IMGP4923.JPG"
537,24.05081,120.93506,470.4,"2013-12-24 16:02:24","IMGP4924.JPG"
538,24.0502783333,120.934833333,469.3,"2013-12-24 16:03:09","IMGP4925.JPG"
539,24.0501116667,120.935501667,468.8,"2013-12-24 16:03:54","IMGP4926.JPG"
540,24.050035,120.935771667,469.3,"2013-12-24 16:04:39","IMGP4927.JPG"
541,24.050035,120.935771667,469.3,"2013-12-24 16:05:24","IMGP4928.JPG"
542,24.0496483333,120.935701667,469.7,"2013-12-24 16:06:09","IMGP4929.JPG"
543,24.04962,120.935723333,469.6,"2013-12-24 16:06:54","IMGP4930.JPG"
544,24.04962,120.935723333,469.6,"2013-12-24 16:07:39","IMGP4931.JPG"
545,24.0495416667,120.935661667,469.3,"2013-12-24 16:08:24","IMGP4932.JPG"
546,24.0495083333,120.935535,469.4,"2013-12-24 16:09:09","IMGP4933.JPG"
547,24.0496933333,120.934481667,469.4,"2013-12-24 16:09:54","IMGP4934.JPG"
548,24.0496933333,120.934481667,469.4,"2013-12-24 16:10:39","IMGP4935.JPG"
549,24.0496933333,120.934481667,469.4,"2013-12-24 16:11:24","IMGP4936.JPG"
550,24.049375,120.933055,472.8,"2013-12-24 16:12:09","IMGP4937.JPG"
551,24.04881,120.933301667,473.4,"2013-12-24 16:12:54","IMGP4938.JPG"
552,24.048305,120.933825,473.6,"2013-12-24 16:13:39","IMGP4939.JPG"
553,24.048305,120.933825,473.6,"2013-12-24 16:14:24","IMGP4940.JPG"
554,24.04804,120.935818333,475.6,"2013-12-24 16:15:09","IMGP4941.JPG"
555,24.0475733333,120.935235,475.3,"2013-12-24 16:15:54","IMGP4942.JPG"
556,24.04719,120.934595,476,"2013-12-24 16:16:39","IMGP4943.JPG"
557,24.0467916667,120.934438333,476.1,"2013-12-24 16:17:24","IMGP4944.JPG"
558,24.0473133333,120.935885,476.9,"2013-12-24 16:18:09","IMGP4945.JPG"
559,24.0475716667,120.936478333,477.5,"2013-12-24 16:18:54","IMGP4946.JPG"
560,24.0472216667,120.936836667,477.5,"2013-12-24 16:19:39","IMGP4947.JPG"
561,24.0465983333,120.937341667,476.8,"2013-12-24 16:20:24","IMGP4948.JPG"
562,24.046555,120.936926667,477.3,"2013-12-24 16:21:09","IMGP4949.JPG"
563,24.046565,120.936366667,477.2,"2013-12-24 16:21:54","IMGP4950.JPG"
564,24.04609,120.935186667,477.6,"2013-12-24 16:22:39","IMGP4951.JPG"
565,24.04609,120.935186667,477.6,"2013-12-24 16:23:24","IMGP4952.JPG"
566,24.045995,120.936813333,476.6,"2013-12-24 16:24:09","IMGP4953.JPG"
567,24.04565,120.936056667,477.2,"2013-12-24 16:24:54","IMGP4954.JPG"
568,24.04534,120.935221667,477.5,"2013-12-24 16:25:39","IMGP4955.JPG"
569,24.045415,120.934276667,476.9,"2013-12-24 16:26:24","IMGP4956.JPG"
570,24.0459216667,120.933435,476,"2013-12-24 16:27:09","IMGP4957.JPG"
571,24.0468033333,120.932585,475.1,"2013-12-24 16:27:54","IMGP4958.JPG"
572,24.04687,120.931538333,475.4,"2013-12-24 16:28:39","IMGP4959.JPG"
573,24.04687,120.931538333,475.4,"2013-12-24 16:29:24","IMGP4960.JPG"
574,24.04687,120.931538333,475.4,"2013-12-24 16:30:09","IMGP4961.JPG"
575,24.04687,120.931538333,475.4,"2013-12-24 16:30:54","IMGP4962.JPG"
576,24.04687,120.931538333,475.4,"2013-12-24 16:31:39","IMGP4963.JPG"
577,24.04687,120.931538333,475.4,"2013-12-24 16:32:24","IMGP4964.JPG"
578,24.04687,120.931538333,475.4,"2013-12-24 16:33:09","IMGP4965.JPG"
579,24.04687,120.931538333,475.4,"2013-12-24 16:33:54","IMGP4966.JPG"
580,24.04687,120.931538333,475.4,"2013-12-24 16:34:39","IMGP4967.JPG"
581,24.036485,120.925245,539.59,"2013-12-24 16:35:24","IMGP4968.JPG"
582,24.0365416667,120.925188333,539.7,"2013-12-24 16:36:09","IMGP4969.JPG"
583,24.0365416667,120.925188333,539.7,"2013-12-24 16:36:54","IMGP4970.JPG"
584,24.0371233333,120.924141667,541,"2013-12-24 16:37:39","IMGP4971.JPG"
585,24.0371233333,120.924141667,541,"2013-12-24 16:38:24","IMGP4972.JPG"
586,24.0371233333,120.924141667,541,"2013-12-24 16:39:09","IMGP4973.JPG"
587,24.0365566667,120.925121667,542,"2013-12-24 16:39:54","IMGP4974.JPG"
588,24.0365566667,120.925121667,542,"2013-12-24 16:40:39","IMGP4975.JPG"
589,24.0364033333,120.925028333,542.09,"2013-12-24 16:41:24","IMGP4976.JPG"
590,24.0364033333,120.925028333,542.09,"2013-12-24 16:42:09","IMGP4977.JPG"
591,24.0369283333,120.92379,542.5,"2013-12-24 16:42:54","IMGP4978.JPG"
592,24.036955,120.923601667,542.59,"2013-12-24 16:43:39","IMGP4979.JPG"
593,24.0368266667,120.923596667,542.7,"2013-12-24 16:44:24","IMGP4980.JPG"
594,24.03684,120.924055,543.3,"2013-12-24 16:45:09","IMGP4981.JPG"
595,24.036975,120.923286667,543.2,"2013-12-24 16:45:54","IMGP4982.JPG"
596,24.03694,120.924501667,543.59,"2013-12-24 16:46:39","IMGP4983.JPG"
597,24.03694,120.924501667,543.59,"2013-12-24 16:47:24","IMGP4984.JPG"
598,24.0368066667,120.924551667,554.9,"2013-12-24 16:48:09","IMGP4985.JPG"
599,24.0362066667,120.924475,545,"2013-12-24 16:48:54","IMGP4986.JPG"
600,24.03192,120.926865,544.9,"2013-12-24 16:49:39","IMGP4987.JPG"
601,24.03192,120.926865,544.9,"2013-12-24 16:50:24","IMGP4988.JPG"
602,24.0289933333,120.931378333,544.09,"2013-12-24 16:51:09","IMGP4989.JPG"
603,24.0259216667,120.935431667,541.59,"2013-12-24 16:51:54","IMGP4990.JPG"
604,24.0265916667,120.937965,541.3,"2013-12-24 16:52:39","IMGP4991.JPG"
605,24.0275533333,120.94207,539.59,"2013-12-24 16:53:24","IMGP4992.JPG"
606,24.0263516667,120.945281667,538.4,"2013-12-24 16:54:09","IMGP4993.JPG"
607,24.0263516667,120.945281667,538.4,"2013-12-24 16:54:54","IMGP4994.JPG"
608,24.02297,120.951205,536.4,"2013-12-24 16:55:39","IMGP4995.JPG"
609,24.0206433333,120.951536667,535.9,"2013-12-24 16:56:24","IMGP4996.JPG"
610,24.0180533333,120.952731667,536.2,"2013-12-24 16:57:09","IMGP4997.JPG"
611,24.0137366667,120.953656667,536.3,"2013-12-24 16:57:54","IMGP4998.JPG"
612,24.011305,120.954731667,536.2,"2013-12-24 16:58:39","IMGP4999.JPG"
613,24.0080733333,120.956176667,535.59,"2013-12-24 16:59:24","IMGP5000.JPG"
614,24.0057,120.957821667,533.5,"2013-12-24 17:00:09","IMGP5001.JPG"
615,24.003765,120.960128333,534.3,"2013-12-24 17:00:54","IMGP5002.JPG"
616,24.0023683333,120.962146667,534.4,"2013-12-24 17:01:39","IMGP5003.JPG"
617,24.0023683333,120.962146667,534.4,"2013-12-24 17:02:24","IMGP5004.JPG"
618,24.0023683333,120.962146667,534.4,"2013-12-24 17:03:09","IMGP5005.JPG"
619,23.9980566667,120.967551667,530.4,"2013-12-24 17:03:54","IMGP5006.JPG"
620,23.9969133333,120.969188333,528.8,"2013-12-24 17:04:39","IMGP5007.JPG"
621,23.9956016667,120.970798333,527,"2013-12-24 17:05:24","IMGP5008.JPG"
622,23.9942783333,120.972433333,525.3,"2013-12-24 17:06:09","IMGP5009.JPG"
623,23.993205,120.974001667,525.09,"2013-12-24 17:06:54","IMGP5010.JPG"
624,23.993205,120.974001667,525.09,"2013-12-24 17:07:39","IMGP5011.JPG"
625,23.990975,120.974438333,522.4,"2013-12-24 17:08:24","IMGP5012.JPG"
626,23.988245,120.973765,520.5,"2013-12-24 17:09:09","IMGP5013.JPG"
627,23.988245,120.973765,520.5,"2013-12-24 17:09:54","IMGP5014.JPG"
628,23.9839033333,120.972255,517.9,"2013-12-24 17:10:39","IMGP5015.JPG"
629,23.982565,120.971715,518,"2013-12-24 17:11:24","IMGP5016.JPG"
630,23.982565,120.971715,518,"2013-12-24 17:12:09","IMGP5017.JPG"
631,23.982565,120.971715,518,"2013-12-24 17:12:54","IMGP5018.JPG"
632,23.982565,120.971715,518,"2013-12-24 17:13:39","IMGP5019.JPG"
633,23.974295,120.969855,516.4,"2013-12-24 17:14:24","IMGP5020.JPG"
634,23.973805,120.968656667,515.5,"2013-12-24 17:15:09","IMGP5021.JPG"
635,23.9734133333,120.965985,512.5,"2013-12-24 17:15:54","IMGP5022.JPG"
636,23.9734133333,120.965985,512.5,"2013-12-24 17:16:39","IMGP5023.JPG"
637,23.9723666667,120.960838333,509.3,"2013-12-24 17:17:24","IMGP5024.JPG"
638,23.97163,120.958636667,510,"2013-12-24 17:18:09","IMGP5025.JPG"
639,23.97163,120.958636667,510,"2013-12-24 17:18:54","IMGP5026.JPG"
640,23.97006,120.953145,507.7,"2013-12-24 17:19:39","IMGP5027.JPG"
641,23.970445,120.951665,507.1,"2013-12-24 17:20:24","IMGP5028.JPG"
642,23.9706966667,120.949933333,506.6,"2013-12-24 17:21:09","IMGP5029.JPG"
643,23.9706966667,120.949933333,506.6,"2013-12-24 17:21:54","IMGP5030.JPG"
644,23.9716433333,120.946688333,504.5,"2013-12-24 17:22:39","IMGP5031.JPG"
645,23.9716433333,120.946688333,504.5,"2013-12-24 17:23:24","IMGP5032.JPG"
646,23.9716433333,120.946688333,504.5,"2013-12-24 17:24:09","IMGP5033.JPG"
647,23.9713666667,120.947181667,503.8,"2013-12-24 17:24:54","IMGP5034.JPG"
648,23.9714,120.946628333,504.3,"2013-12-24 17:25:39","IMGP5035.JPG"
649,23.97117,120.9466,504.1,"2013-12-24 17:26:24","IMGP5036.JPG"
650,23.9711816667,120.946556667,503.9,"2013-12-24 17:27:09","IMGP5037.JPG"
651,23.9711816667,120.946556667,503.9,"2013-12-24 17:27:54","IMGP5038.JPG"
652,23.9711816667,120.946556667,503.9,"2013-12-24 17:28:39","IMGP5039.JPG"
653,23.9715516667,120.946626667,504.1,"2013-12-24 17:29:24","IMGP5040.JPG"
654,23.9714866667,120.94663,504,"2013-12-24 17:30:09","IMGP5041.JPG"
655,23.97159,120.946743333,504,"2013-12-24 17:30:54","IMGP5042.JPG"
656,23.97159,120.946743333,504,"2013-12-24 17:31:39","IMGP5043.JPG"
657,23.97159,120.946743333,504,"2013-12-24 17:32:24","IMGP5044.JPG"
658,23.97159,120.946743333,504,"2013-12-24 17:33:09","IMGP5045.JPG"
659,23.97159,120.946743333,504,"2013-12-24 17:33:54","IMGP5046.JPG"
660,23.97159,120.946743333,504,"2013-12-24 17:34:39","IMGP5047.JPG"
661,23.9712833333,120.946555,503.2,"2013-12-24 17:35:24","IMGP5048.JPG"
662,23.9712833333,120.946555,503.2,"2013-12-24 17:36:09","IMGP5049.JPG"
663,23.9712833333,120.946555,503.2,"2013-12-24 17:36:54","IMGP5050.JPG"
664,23.971425,120.946773333,502.6,"2013-12-24 17:37:39","IMGP5051.JPG"
665,23.971425,120.946773333,502.6,"2013-12-24 17:38:24","IMGP5052.JPG"
666,23.9716316667,120.9468,501.8,"2013-12-24 17:39:09","IMGP5053.JPG"
667,23.9716316667,120.9468,501.8,"2013-12-24 17:39:54","IMGP5054.JPG"
668,23.9716316667,120.9468,501.8,"2013-12-24 17:40:39","IMGP5055.JPG"
669,23.9715066667,120.946801667,501.6,"2013-12-24 17:41:24","IMGP5056.JPG"
670,23.9715066667,120.946801667,501.6,"2013-12-24 17:42:09","IMGP5057.JPG"
671,23.9714616667,120.946921667,501.3,"2013-12-24 17:42:54","IMGP5058.JPG"
672,23.9714616667,120.946921667,501.3,"2013-12-24 17:43:39","IMGP5059.JPG"
673,23.971435,120.94668,501.3,"2013-12-24 17:44:24","IMGP5060.JPG"
674,23.971585,120.946835,501.2,"2013-12-24 17:45:09","IMGP5061.JPG"
675,23.9714333333,120.946775,500.5,"2013-12-24 17:45:54","IMGP5062.JPG"
676,23.9715733333,120.947061667,499.8,"2013-12-24 17:46:39","IMGP5063.JPG"
677,23.9701433333,120.94762,499,"2013-12-24 17:47:24","IMGP5064.JPG"
678,23.9688233333,120.947061667,498.5,"2013-12-24 17:48:09","IMGP5065.JPG"
679,23.9659666667,120.946203333,497.3,"2013-12-24 17:48:54","IMGP5066.JPG"
680,23.9651516667,120.94654,497.4,"2013-12-24 17:49:39","IMGP5067.JPG"
681,23.9651516667,120.94654,497.4,"2013-12-24 17:50:24","IMGP5068.JPG"
682,23.9625583333,120.94592,496,"2013-12-24 17:51:09","IMGP5069.JPG"
683,23.96096,120.94549,495,"2013-12-24 17:51:54","IMGP5070.JPG"
684,23.959415,120.944675,493.6,"2013-12-24 17:52:39","IMGP5071.JPG"
685,23.959415,120.944675,493.6,"2013-12-24 17:53:24","IMGP5072.JPG"
686,23.959415,120.944675,493.6,"2013-12-24 17:54:09","IMGP5073.JPG"
687,23.9554566667,120.940243333,494.7,"2013-12-24 17:54:54","IMGP5074.JPG"
688,23.9554566667,120.940243333,494.7,"2013-12-24 17:55:39","IMGP5075.JPG"
689,23.9554566667,120.940243333,494.7,"2013-12-24 17:56:24","IMGP5076.JPG"
690,23.9504866667,120.938531667,493.9,"2013-12-24 17:57:09","IMGP5077.JPG"
691,23.949885,120.938071667,493.9,"2013-12-24 17:57:54","IMGP5078.JPG"
692,23.9485916667,120.937378333,493.6,"2013-12-24 17:58:39","IMGP5079.JPG"
693,23.947395,120.937031667,494.1,"2013-12-24 17:59:24","IMGP5080.JPG"
694,23.9445816667,120.934305,494,"2013-12-24 18:00:09","IMGP5081.JPG"
695,23.94444,120.933155,493.3,"2013-12-24 18:00:54","IMGP5082.JPG"
696,23.94366,120.930831667,492.8,"2013-12-24 18:01:39","IMGP5083.JPG"
697,23.94366,120.930831667,492.8,"2013-12-24 18:02:24","IMGP5084.JPG"
698,23.9413933333,120.92859,493.5,"2013-12-24 18:03:09","IMGP5085.JPG"
699,23.9404766667,120.927528333,492.1,"2013-12-24 18:03:54","IMGP5086.JPG"
700,23.939425,120.926998333,492.1,"2013-12-24 18:04:40","IMGP5087.JPG"
701,23.93833,120.926523333,492.1,"2013-12-24 18:05:24","IMGP5088.JPG"
702,23.93833,120.926523333,492.1,"2013-12-24 18:06:09","IMGP5089.JPG"
703,23.9363233333,120.926881667,493.2,"2013-12-24 18:06:54","IMGP5090.JPG"
704,23.9363233333,120.926881667,493.2,"2013-12-24 18:07:39","IMGP5091.JPG"
705,23.9363233333,120.926881667,493.2,"2013-12-24 18:08:24","IMGP5092.JPG"
706,23.93384,120.925006667,501.2,"2013-12-24 18:09:09","IMGP5093.JPG"
707,23.9334983333,120.924186667,501.4,"2013-12-24 18:09:54","IMGP5094.JPG"
708,23.9331483333,120.923156667,501.8,"2013-12-24 18:10:39","IMGP5095.JPG"
709,23.9325833333,120.922306667,502.5,"2013-12-24 18:11:24","IMGP5096.JPG"
710,23.9318683333,120.922366667,502.4,"2013-12-24 18:12:09","IMGP5097.JPG"
711,23.9313116667,120.922675,502.7,"2013-12-24 18:12:55","IMGP5098.JPG"
712,23.930585,120.922961667,503.1,"2013-12-24 18:13:39","IMGP5099.JPG"
713,23.930585,120.922961667,503.1,"2013-12-24 18:14:24","IMGP5100.JPG"
714,23.9287616667,120.922635,504.8,"2013-12-24 18:15:09","IMGP5101.JPG"
715,23.9287616667,120.922635,504.8,"2013-12-24 18:15:54","IMGP5102.JPG"
716,23.9287616667,120.922635,504.8,"2013-12-24 18:16:39","IMGP5103.JPG"
717,23.9287616667,120.922635,504.8,"2013-12-24 18:17:24","IMGP5104.JPG"
718,23.9287616667,120.922635,504.8,"2013-12-24 18:18:09","IMGP5105.JPG"
719,23.922465,120.922821667,509.8,"2013-12-24 18:18:54","IMGP5106.JPG"
720,23.9216283333,120.92296,511.1,"2013-12-24 18:19:39","IMGP5107.JPG"
721,23.921105,120.92271,558.09,"2013-12-24 18:20:24","IMGP5108.JPG"
722,23.921105,120.92271,558.09,"2013-12-24 18:21:09","IMGP5109.JPG"
723,23.921105,120.92271,558.09,"2013-12-24 18:21:54","IMGP5110.JPG"
724,23.9211516667,120.922716667,528.59,"2013-12-24 18:22:39","IMGP5111.JPG"
725,23.9211583333,120.922743333,578.9,"2013-12-24 18:23:24","IMGP5112.JPG"
726,23.9211583333,120.922743333,578.9,"2013-12-24 18:24:09","IMGP5113.JPG"
727,23.9204816667,120.923123333,540.2,"2013-12-24 18:24:54","IMGP5114.JPG"
728,23.9195333333,120.923646667,540.2,"2013-12-24 18:25:39","IMGP5115.JPG"
729,23.918895,120.925526667,540.09,"2013-12-24 18:26:24","IMGP5116.JPG"
730,23.918895,120.925526667,540.09,"2013-12-24 18:27:09","IMGP5117.JPG"
731,23.918895,120.925526667,540.09,"2013-12-24 18:27:54","IMGP5118.JPG"
732,23.918895,120.925526667,540.09,"2013-12-24 18:28:39","IMGP5119.JPG"
733,23.914545,120.926533333,543.7,"2013-12-24 18:29:24","IMGP5120.JPG"
734,23.9134333333,120.926513333,544.09,"2013-12-24 18:30:09","IMGP5121.JPG"
735,23.9121716667,120.926305,543.7,"2013-12-24 18:30:54","IMGP5122.JPG"
736,23.9121716667,120.926305,543.7,"2013-12-24 18:31:39","IMGP5123.JPG"
737,23.9058633333,120.927291667,545.8,"2013-12-24 18:32:24","IMGP5124.JPG"
738,23.9058633333,120.927291667,545.8,"2013-12-24 18:33:09","IMGP5125.JPG"
739,23.9026466667,120.928045,552.3,"2013-12-24 18:33:54","IMGP5126.JPG"
740,23.9026466667,120.928045,552.3,"2013-12-24 18:34:39","IMGP5127.JPG"
741,23.9026466667,120.928045,552.3,"2013-12-24 18:35:24","IMGP5128.JPG"
742,23.9008816667,120.931268333,563.59,"2013-12-24 18:36:09","IMGP5129.JPG"
743,23.9008816667,120.931268333,563.59,"2013-12-24 18:36:54","IMGP5130.JPG"
744,23.9008816667,120.931268333,563.59,"2013-12-24 18:37:40","IMGP5131.JPG"
745,23.9008816667,120.931268333,563.59,"2013-12-24 18:38:24","IMGP5132.JPG"
746,23.904035,120.935376667,565.09,"2013-12-24 18:39:09","IMGP5133.JPG"
747,23.904035,120.935376667,565.09,"2013-12-24 18:39:54","IMGP5134.JPG"
748,23.904035,120.935376667,565.09,"2013-12-24 18:40:39","IMGP5135.JPG"
749,23.9072916667,120.93628,571.7,"2013-12-24 18:41:24","IMGP5136.JPG"
750,23.9085166667,120.936456667,571.4,"2013-12-24 18:42:09","IMGP5137.JPG"
751,23.9096966667,120.936428333,571.5,"2013-12-24 18:42:54","IMGP5138.JPG"
752,23.9096966667,120.936428333,571.5,"2013-12-24 18:43:39","IMGP5139.JPG"
753,23.9096966667,120.936428333,571.5,"2013-12-24 18:44:24","IMGP5140.JPG"
754,0,0,0,"2013-12-24 18:45:09","IMGP5141.JPG"
755,23.91061,120.93658,643.2,"2013-12-24 19:45:57","IMGP5142.JPG"
756,23.91061,120.93658,643.2,"2013-12-24 19:51:56","IMGP5143.JPG"
757,23.91061,120.93658,643.2,"2013-12-24 19:52:51","IMGP5144.JPG"
758,23.91061,120.93658,643.2,"2013-12-24 19:53:26","IMGP5145.JPG"
759,23.91061,120.93658,643.2,"2013-12-24 19:54:18","IMGP5147.JPG"
